Sample_Point_X_Coord,Sample_Point_Y_Coord,Obstacle_Clearance_Distance,Nearest_Neighbor_Distance,Steering_Step_Size_Delta,Collision_Check_Latency_ms,Trajectory_Path_Length_m,Planning_Environment_Complexity
45.606998421703594,22.793516254194166,4.1249950416895365,23.894199376248256,0.382037924081557,3.7805627359645633,115.86680161708972,Medium_Density
78.51759613930136,42.71077886262563,3.8110467220104374,18.57847445904633,2.7926915233863046,2.1356845610876176,73.97749144772177,High_Obstacle_Dense
19.967378215835975,81.80147659224932,14.600556210336194,14.081674286529317,2.2634994567295474,1.8959467854026102,89.70583231036885,Low_Density
51.42344384136116,86.07305832563435,6.017846325068055,15.48715828274163,4.449750495515668,1.2666614700916428,137.5751176064711,Narrow_Passage
59.24145688620425,0.6952130531190703,13.402289016621276,10.780201529480852,1.8194835615051859,0.3008709600966257,18.162778085620445,Low_Density
4.645041271999773,51.07473025775657,9.54085166475949,6.569409242778358,0.6736283804952687,3.898014574334987,54.409406649795486,Low_Density
60.75448519014384,41.7411003148779,11.963207292416396,9.22133062695591,0.8006592420588957,3.6674094906288452,131.8427304286048,Low_Density
17.052412368729154,22.210781047073024,7.639028977956844,19.067229706377045,3.8314020954156143,4.498743646123281,162.39474873144948,High_Obstacle_Dense
6.505159298527952,11.98653673336828,8.738177492470115,0.8526404714290188,3.1292685102496796,4.485033924978879,97.96181027543192,Narrow_Passage
94.88855372533332,33.7615171403628,7.489261868519186,3.3437796924194476,0.5955011130016722,2.521671089931692,101.39506552457303,Medium_Density
96.56320330745594,94.29097039125192,3.089596219411059,1.6270647295329423,0.5121233499634875,3.471993997553272,30.004897905082377,Medium_Density
80.83973481164611,32.320293202075526,10.892291305870279,1.4978556568147683,3.534748744149688,4.254207497976805,87.16527762634038,High_Obstacle_Dense
30.46137691733707,51.87906217433661,4.3554309641246665,21.458784308269678,0.45653873118454835,3.830930888514481,101.47970076444389,Medium_Density
9.767211400638388,70.30189588951778,0.5598763031855168,17.73961755481058,4.127114290522745,1.1506990527572296,52.73504461063458,High_Obstacle_Dense
68.42330265121569,36.3629602379294,9.752989979426083,12.117258812639466,3.5605869130668317,2.0549214021299163,57.232862799496004,Medium_Density
44.01524937396013,97.17820827209607,2.821238055224325,2.8969369359495363,0.4986090251453089,0.6247593974241528,75.3837394015766,Medium_Density
12.203823484477883,96.24472949421113,14.118787048423131,12.544588940362393,0.5157047990174405,4.295527071301315,15.37196122665803,Medium_Density
49.51769101112702,25.178229582536417,14.318142939638292,12.100058384123859,4.93453393465576,2.747477123306416,66.10929981797395,Medium_Density
3.4388521115218396,49.72485058923854,13.739992975262638,4.743445812795372,1.9339268992049898,1.0674604844904092,47.5232651754195,Narrow_Passage
90.9320402078782,30.087830981676966,5.678348763780577,11.12936540633034,1.9161465206277657,3.0390680456060624,67.01955516588967,Medium_Density
25.87799816000169,28.484049437746762,0.42875792462723794,10.263365992735649,4.082717879561763,2.8006706700376363,32.120038145634204,Low_Density
66.2522284353982,3.6886947354532795,13.939114726298335,15.588327402279303,4.741518029180908,1.6438240952461403,161.60858316430236,High_Obstacle_Dense
31.171107608941096,60.956433397989684,6.537125395096252,16.05979444625727,4.931405212732067,0.5553312852883492,111.72353219708017,Medium_Density
52.00680211778108,50.26790232288615,14.50649132184631,1.6099482394150906,3.7915531077688143,3.038500720387958,126.08918961627425,Medium_Density
54.67102793432797,5.147875124998935,14.461575660920943,9.678009058348545,1.9436719691014874,2.36536926902188,144.58076808603283,High_Obstacle_Dense
18.485445552552704,27.864646423661142,12.824539940916928,15.833567934998792,0.509153511823477,3.486816843223595,95.73828942008163,Narrow_Passage
96.95846277645586,90.82658859666537,4.557843602629869,12.826838335212148,3.9080198880444406,2.3647275799483705,26.60260839868718,Low_Density
77.51328233611146,23.95618906669724,5.8994463833084945,21.484001109113894,2.836180823705445,3.8422076764175035,102.23389902551602,High_Obstacle_Dense
93.9498941564189,14.48948720912231,12.796822738449482,16.637993974664152,2.178687845310184,2.505985432546461,110.5893078275077,Narrow_Passage
89.48273504276489,48.9452760277563,4.89044567631291,4.491893463495027,4.541136486964207,2.546173973332469,137.23383166296742,Medium_Density
59.78999788110851,98.56504541106007,2.708492650954169,2.228934311310531,0.6448676633001416,3.9511085318296355,84.51880376658613,Low_Density
92.18742350231169,24.20552715115004,8.440658684383582,16.23927231605473,2.5138630110252103,1.8454987546451669,33.43349086965471,Narrow_Passage
8.84925020519195,67.21355474058785,14.055090657579559,1.1495271082697345,0.15563285936035345,0.6463677666053513,59.674352174185714,Narrow_Passage
19.59828624191452,76.16196153287176,10.5012409907896,14.85150174119985,2.396437145771219,0.17808290959435846,72.9978257949707,Medium_Density
4.522728891053807,23.763754399239968,8.6369053173226,23.53564091491146,0.375886050841003,3.4103607877476043,120.514096543709,High_Obstacle_Dense
32.53303307632643,72.82163486118596,1.6382121078073744,14.599117357959035,0.6822077897135524,2.8103775035229175,107.8907551843772,Narrow_Passage
38.8677289689482,36.77831327192532,9.302106955147712,10.010163192059787,0.675878609207814,3.1831549680415447,71.82424995083817,Low_Density
27.134903177389592,63.23058305935795,14.852796981543097,16.26056135183765,3.2811304803687116,0.9976905187146529,177.73456179722058,Medium_Density
82.87375091519293,63.35297107608947,2.273243425500556,11.727195817042157,3.7556199084005746,0.6568530663611255,113.77016965195705,Low_Density
35.67533266935893,53.57746840747585,7.871278854983304,13.867611338240406,2.9585069489760825,0.11472376222207459,51.854101011647074,Narrow_Passage
28.093450968738075,9.02897700544083,13.18512146453374,23.565887815024865,4.814645487525255,1.6101146366893566,29.09945540022783,Low_Density
54.26960831582485,83.5302495589238,11.163375542762225,9.959514626118969,1.9368658396661502,2.675133706503117,37.68033538296778,Medium_Density
14.092422497476264,32.07800649717358,10.515832966729965,24.0491688136859,1.4999892227811178,1.795486000693809,53.32089836859737,Narrow_Passage
80.21969807540397,18.651851039985424,10.596764443009217,22.68109072792356,4.356135728128355,1.9967634030055945,38.99447070760535,High_Obstacle_Dense
7.455064367977082,4.077514155476392,5.520469038052377,5.2968828023377625,1.1956196087453181,4.073506190497181,43.34326004061937,Medium_Density
98.68869366005173,59.08929431882418,4.545159295114503,2.1993518714415536,4.819790443258995,1.5997368282536866,59.89598834056631,High_Obstacle_Dense
77.22447692966574,67.75643618422824,12.178545101082001,2.9690610337469527,0.15955692598010007,2.337253226761158,41.12676400951881,Low_Density
19.87156815341724,1.6587828927856152,12.189678241251874,0.9464347284629684,4.852406250867431,3.5372559066980864,162.65659133723943,High_Obstacle_Dense
0.5522117123602399,51.2093058299281,13.032670314985534,2.8138525385202455,0.311483568557823,1.8146153813296524,25.479269271155893,Low_Density
81.54614284548342,22.649577519793795,13.715960177835775,17.233665948700743,4.466601257120549,2.818285816014037,100.11791344780278,Medium_Density
70.68573438476172,64.51727904094498,7.76786750314188,2.24412188727561,2.6857354345228694,3.887518503923016,80.94666693426313,Narrow_Passage
72.90071680409874,17.436642900499145,7.6224411613705545,8.314902942197152,4.965527500984572,4.275366775276507,177.03960764064587,Low_Density
77.12703466859458,69.09377381024659,12.014768648708273,21.199445118751637,0.4616031672034544,0.7044769901342189,30.822535564232794,Low_Density
7.4044651734090365,38.67353463005374,9.819466175510923,1.0701624255277338,2.813885993566472,4.17331493196865,78.83974063968459,Narrow_Passage
35.84657285442726,93.67299887367345,10.58910978341401,20.454477823428928,4.849582424533585,2.239917504203945,174.87103279026198,Narrow_Passage
11.586905952512971,13.752094414599325,11.977731507654296,7.405441981948298,2.6631794364337296,1.1991875279303648,157.40519715018868,Narrow_Passage
86.31034258755935,34.10663510502585,13.372079058899981,3.3950382767305785,3.1840533268627866,2.093154115260263,149.26810791947904,Narrow_Passage
62.329812682755794,11.347352124058908,5.202328321402731,17.57006055142169,3.5091685760246243,4.411144960020373,55.327674943549894,Medium_Density
33.08980248526492,92.46936182785628,5.758627699071172,15.909099746107158,2.327251217362089,2.2421505182682697,40.70911468153106,Medium_Density
6.355835028602364,87.7339353380981,1.5909327096448613,21.9980643314128,3.175034592411911,1.5129446657794117,124.3320609473044,Medium_Density
31.09823217156622,25.79416277151556,8.758546086743374,18.5092405731952,2.9631401284231913,2.8686338017094295,168.1351661734344,Low_Density
32.518332202674706,65.99840460341791,0.7319456521917829,20.18528279442879,4.515674251405846,1.1186480035629593,105.5361660263402,High_Obstacle_Dense
72.96061783380641,81.72222002012158,7.090850668360411,7.409847027997009,0.3226872636731436,0.3875918100835544,108.03093183094317,Medium_Density
63.75574713552131,55.52008115994623,8.231140593672134,4.847268822603209,1.4767196290019287,0.6235147625023891,59.03648773492774,Medium_Density
88.72127425763266,52.965057835600646,4.4408105314986095,18.89006141520103,4.757016271975138,0.6198039833620874,141.2748127762454,Medium_Density
47.22149251619493,24.18522909004517,8.944332256421358,20.26745111204797,4.46229254106549,0.7259669861297099,43.42334975766393,High_Obstacle_Dense
11.959424593830171,9.310276780589922,0.6514036990979315,24.767375979016496,2.332718088649994,0.6677809182898752,66.37811171591294,Low_Density
71.3244787222995,89.72157579533267,0.7527531934883733,10.60913308432995,3.1386497292275304,2.901892614374305,83.47332168755801,Medium_Density
76.07850486168974,90.04180571633304,12.374488297762943,9.614443101923188,1.4591677966075502,0.8593663755761946,97.27854361898844,Medium_Density
56.127719756949624,63.31014572732679,5.530821492886691,19.52211753817892,1.0217936826464304,1.5882194107911913,52.72483504573348,Narrow_Passage
77.0967179954561,33.90297910487007,2.0804955872478947,8.849686736198937,2.372122184205913,4.040708424081753,31.292586556186194,Low_Density
49.379559636439076,34.92095746126609,7.929200248811105,23.303554477287335,1.831425917327659,2.159129299169782,114.58416713019427,High_Obstacle_Dense
52.27328293819941,72.59556788702393,11.59590458585944,21.53111242015379,2.9599149480692732,3.020631936418571,60.48993294436297,High_Obstacle_Dense
42.75410183585496,89.71102599525771,3.3941512069532793,11.01035367068795,0.4808997211284257,0.8168234268472528,109.64802119899886,Medium_Density
2.541912674409519,88.70864242651173,9.418779042121203,18.896341160891687,4.874534557564216,0.9056861336985851,37.932936166065986,Narrow_Passage
10.789142699330444,77.98755458576238,1.4631424819077663,18.986300415074716,4.932432647950054,0.23186534238583095,92.83153711160934,High_Obstacle_Dense
